MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
11082,58508,524,0.19374117255210876
11085,58462,93,0.19108277559280396
11085,58462,98,0.19058899581432343
11082,58508,529,0.1906478852033615
11118,58522,934,0.2458164542913437
11118,58522,931,0.249002143740654
11118,58522,933,0.24131615459918976
4479,55592,796,0.22058668732643127
11118,58522,90,0.21740858256816864
11118,58522,86,0.22180020809173584
11115,58514,805,0.247672900557518
11115,58514,802,0.2555614411830902
11115,58514,801,0.25123172998428345
11115,58514,844,0.25259068608283997
1931,53358,489,0.25636211037635803
11115,58514,807,0.25600382685661316
11115,58514,848,0.24824464321136475
11115,58514,838,0.25309574604034424
11115,58514,282,0.2288767397403717
11115,58514,248,0.22345328330993652
11106,58511,918,0.2263946533203125
450,51908,617,0.26915526390075684
8196,57346,423,0.26558735966682434
8196,57346,434,0.25761914253234863
8196,57346,464,0.25931233167648315
7275,57093,863,0.2630835771560669
7278,57041,94,0.26042309403419495
8196,57346,465,0.25838997960090637
8196,57346,428,0.26406121253967285
11678,58511,30,0.15354976058006287
11678,58511,68,0.15713591873645782
11678,58511,72,0.1576990783214569
11677,58510,467,0.15538476407527924
11677,58510,468,0.15685123205184937
11678,58511,70,0.15640319883823395
11677,58510,474,0.15574198961257935
11678,58511,32,0.1595168560743332
11677,58510,469,0.15331478416919708
2087,53415,222,0.15717484056949615
11678,58511,36,0.15435408055782318
2284,53708,580,0.16107816994190216
11675,58523,809,0.159972682595253
2284,53708,522,0.16036905348300934
11675,58523,776,0.16005513072013855
11675,58523,771,0.16165576875209808
11675,58523,813,0.1610458940267563
11675,58523,774,0.1589066982269287
11675,58523,814,0.16040241718292236
448,51900,162,0.24684232473373413
7276,57061,909,0.24476204812526703
7279,57071,414,0.24868860840797424
448,51900,83,0.24324539303779602
5150,56329,281,0.24813269078731537
7279,57071,382,0.24872763454914093
7276,57061,959,0.24185322225093842
7288,57039,795,0.19234518706798553
7275,57093,474,0.19233189523220062
7275,57093,468,0.1906696856021881
5154,55864,394,0.28089451789855957
7276,57061,654,0.2790546715259552
7276,57061,698,0.28249314427375793
7276,57061,75,0.25269046425819397
7288,57039,561,0.2518995702266693
7276,57061,40,0.25057488679885864
449,51900,417,0.259332537651062
5154,55864,78,0.25379443168640137
7276,57061,61,0.25340184569358826
7276,57061,35,0.2505820691585541
7276,57061,26,0.2587253749370575
7276,57061,36,0.24843837320804596
7288,57039,564,0.25325125455856323
7276,57061,28,0.2563343346118927
7276,57061,38,0.2484990954399109
7293,56741,705,0.27918463945388794
7293,56741,702,0.2733989953994751
7276,57061,466,0.2768288850784302
7276,57061,201,0.25260254740715027
7276,57061,204,0.2524983286857605
7294,56739,955,0.1527683287858963
7288,57039,301,0.1517324596643448
7294,56739,956,0.14962288737297058
7294,56739,953,0.15172244608402252
7288,57039,299,0.15081679821014404
7288,57039,304,0.15164814889431
7288,57039,303,0.14969675242900848
8192,57348,582,0.17658968269824982
8192,57348,586,0.1753304898738861
8195,57391,296,0.1754603236913681
8195,57391,293,0.1813555657863617
5723,56597,41,0.2717156708240509
8196,57346,740,0.27958452701568604
8196,57346,274,0.2771607041358948
8196,57346,682,0.27087438106536865
7445,56720,448,0.2778339684009552
8196,57346,776,0.2782357335090637
5725,56625,669,0.27461209893226624
8196,57346,737,0.2724583148956299
7445,56720,459,0.28429919481277466
8196,57346,772,0.2786467969417572
8191,57390,381,0.17182449996471405
8191,57390,382,0.1724717617034912
8192,57348,997,0.17392441630363464
554,52000,430,0.1851113736629486
555,52266,399,0.17877550423145294
8196,57346,207,0.18295453488826752
555,52266,394,0.18684102594852448
8196,57346,206,0.18540281057357788
7285,56991,774,0.18446104228496552
