MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
7870,57016,260,0.10938851535320282
393,51794,95,0.10997795313596725
3589,55186,174,0.11134766042232513
695,52202,499,0.04505550488829613
398,51789,431,0.04509179666638374
397,51794,598,0.043740641325712204
695,52202,494,0.04493457451462746
398,51789,428,0.044968534260988235
7876,57002,77,0.07683497667312622
398,51789,78,0.0771283432841301
398,51789,77,0.07741045951843262
7875,56980,10,0.08172401040792465
7877,56898,497,0.0814870148897171
400,51820,412,0.12559500336647034
7860,57006,136,0.12684407830238342
7847,57012,623,0.12574011087417603
400,51820,413,0.12667536735534668
3606,55182,666,0.07971154898405075
700,52199,362,0.0782015323638916
7860,57006,139,0.1341668665409088
402,51793,411,0.14137914776802063
7839,56900,201,0.1419222503900528
4230,55483,608,0.07925688475370407
697,52226,507,0.07896638661623001
400,51820,436,0.08058588206768036
7847,57012,564,0.0799899473786354
1551,53327,581,0.07942140847444534
4230,55483,266,0.08414774388074875
1078,52643,161,0.08148656040430069
698,52203,306,0.0831151232123375
400,51820,92,0.08024128526449203
400,51820,100,0.08125694841146469
1163,52669,118,0.09896863251924515
1164,52674,329,0.09859767556190491
1163,52669,116,0.09862743318080902
1164,52674,327,0.10090629011392593
7845,56980,15,0.12552407383918762
7893,57286,782,0.12622442841529846
7893,57286,784,0.12688922882080078
1505,52941,326,0.07888096570968628
700,52199,572,0.07809613645076752
700,52199,561,0.08103352785110474
403,51871,380,0.07862360030412674
1075,52933,327,0.08053937554359436
1075,52933,322,0.07910703867673874
700,52199,611,0.08075552433729172
1164,52674,336,0.09807243198156357
1163,52669,159,0.09885091334581375
705,52200,287,0.07100428640842438
3615,55179,290,0.06970803439617157
705,52200,281,0.07049906998872757
407,51820,288,0.0702911913394928
704,52205,1,0.07096739858388901
4346,56209,992,0.14043724536895752
7835,56986,779,0.14134307205677032
7835,56986,778,0.13978514075279236
7835,56986,298,0.06952105462551117
7835,56986,300,0.06827786564826965
7835,56986,297,0.06896483153104782
7835,56986,294,0.06867378205060959
707,52177,401,0.07450898736715317
7821,57279,177,0.07403140515089035
4261,55503,46,0.07657419890165329
1164,52674,467,0.07468211650848389
617,52072,631,0.1081085130572319
8418,58199,304,0.1085924357175827
8419,58249,794,0.14642982184886932
617,52072,145,0.14572939276695251
8419,58249,860,0.10840992629528046
8419,58249,159,0.1082034558057785
616,52442,620,0.10850360989570618
616,52442,608,0.10933393985033035
6709,56429,77,0.10659725964069366
619,52056,79,0.10803703963756561
618,52049,433,0.06610987335443497
618,52049,435,0.0662061870098114
6786,56448,884,0.11070467531681061
5141,55746,826,0.04798215255141258
9160,57656,966,0.05047658085823059
9160,57656,969,0.04807155579328537
9160,57656,913,0.049727268517017365
9160,57656,901,0.04898641258478165
9160,57656,905,0.047964006662368774
9160,57656,874,0.048399362713098526
5141,55746,741,0.047602295875549316
9161,57691,239,0.13529431819915771
5141,55746,17,0.13523271679878235
9161,57691,236,0.13457892835140228
9142,57664,570,0.12038461118936539
9180,57693,904,0.11855518072843552
9142,57664,619,0.12048745900392532
